total_id,scientificName,kingdomName,phylumName,className,orderName,familyName,redlistCategory,marine_regions,url
190434/21909374,Eustomias melanostigma,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190434/21909374
18256943/21909379,Eustomias obscurus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18256943/21909379
21133006/21909384,Eustomias patulus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/21133006/21909384
21133010/21909389,Eustomias schmidti,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21133010/21909389
21133013/21909394,Eustomias triramis,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21133013/21909394
18256992/21909399,Flagellostomias boureei,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18256992/21909399
21133018/21909404,Grammatostomias dentatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21133018/21909404
21133028/21909409,Heterophotus ophistoma,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21133028/21909409
18257198/21909419,Idiacanthus fasciola,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18257198/21909419
18257269/21909424,Leptostomias gladiator,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18257269/21909424
21133035/21909429,Leptostomias haplocaulus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21133035/21909429
21133039/21909434,Leptostomias longibarba,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21133039/21909434
190149/21909439,Malacosteus niger,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190149/21909439
18257303/21909444,Melanostomias bartonbeani,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18257303/21909444
190103/21909449,Melanostomias biseriatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190103/21909449
18257306/21909454,Melanostomias macrophotus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18257306/21909454
21133042/21909459,Melanostomias melanopogon,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21133042/21909459
21133050/21909469,Melanostomias tentaculatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21133050/21909469
18257331/21909474,Neonesthes capensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18257331/21909474
21133058/21909479,Neonesthes microcephalus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21133058/21909479
18257417/21909500,Pachystomias microdon,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18257417/21909500
21133091/21909505,Photonectes braueri,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21133091/21909505
21133099/21909510,Photonectes dinema,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21133099/21909510
190370/21909515,Photonectes leucospilus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190370/21909515
21133108/21909520,Photonectes margarita,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21133108/21909520
190302/21909530,Photostomias guernei,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190302/21909530
18257501/21909535,Rhadinesthes decimus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18257501/21909535
21133121/21909540,Stomias affinis,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21133121/21909540
198563/21909545,Stomias boa,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198563/21909545
18257533/21909550,Stomias brevibarbatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18257533/21909550
18257655/21909560,Stomias longibarbatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18257655/21909560
21133167/21909582,Thysanactis dentex,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21133167/21909582
190073/21909640,Desmodema polystictum,ANIMALIA,CHORDATA,ACTINOPTERYGII,LAMPRIFORMES,TRACHIPTERIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190073/21909640
18123960/21910070,Anoplogaster cornuta,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,ANOPLOGASTRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18123960/21910070
21110276/21910080,Barbourisia rufa,ANIMALIA,CHORDATA,ACTINOPTERYGII,CETOMIMIFORMES,BARBOURISIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21110276/21910080
198578/21910085,Beryx decadactylus,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,BERYCIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198578/21910085
18127809/21910090,Bufoceratias wedli,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,DICERATIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18127809/21910090
21112867/21910120,Caulophryne polynema,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,CAULOPHRYNIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21112867/21910120
18127741/21910125,Ceratias holboelli,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,CERATIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18127741/21910125
21112879/21910130,Ceratias uranoscopus,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,CERATIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21112879/21910130
190064/21910135,Chaunax pictus,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,CHAUNACIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190064/21910135
190067/21910480,Cryptopsaras couesii,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,CERATIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190067/21910480
190137/21910485,Diretmichthys parini,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,DIRETMIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190137/21910485
21110056/21910490,Diretmoides pauciradiatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,DIRETMIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21110056/21910490
18127836/21910515,Himantolophus groenlandicus,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,HIMANTOLOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18127836/21910515
21112889/21910520,Linophryne arborifera,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,LINOPHRYNIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21112889/21910520
18127840/21911455,Melanocetus johnsonii,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,MELANOCETIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18127840/21911455
21112669/21911485,Stylephorus chordatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,LAMPRIFORMES,STYLEPHORIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21112669/21911485
198608/21911495,Trachipterus trachypterus,ANIMALIA,CHORDATA,ACTINOPTERYGII,LAMPRIFORMES,TRACHIPTERIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198608/21911495
190346/21911500,Zu cristatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,LAMPRIFORMES,TRACHIPTERIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190346/21911500
190285/21913438,Ichthyococcus ovatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,PHOSICHTHYIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190285/21913438
18158583/21913493,Nesiarchus nasutus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GEMPYLIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18158583/21913493
190087/21913513,Pollichthys mauli,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,PHOSICHTHYIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190087/21913513
198758/21913553,Vinciguerria attenuata,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,PHOSICHTHYIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198758/21913553
18252952/21913558,Vinciguerria nimbaria,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,PHOSICHTHYIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18252952/21913558
198759/21913563,Vinciguerria poweriae,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,PHOSICHTHYIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198759/21913563
21132856/21913578,Yarrella blackfordi,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,PHOSICHTHYIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21132856/21913578
18253276/21913654,Argyropelecus aculeatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18253276/21913654
190118/21913659,Argyropelecus affinis,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190118/21913659
18253282/21913664,Argyropelecus gigas,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18253282/21913664
18253287/21913744,Argyropelecus olfersii,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18253287/21913744
21132859/21913749,Argyropelecus sladeni,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21132859/21913749
198760/21913754,Maurolicus muelleri,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198760/21913754
190313/21913821,Maurolicus weitzmani,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190313/21913821
18253296/21913860,Sternoptyx diaphana,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18253296/21913860
190145/21913870,Sternoptyx pseudobscura,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190145/21913870
18253303/21913883,Valenciennellus tripunctulatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18253303/21913883
21132808/21913950,Melamphaes eulepis,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21132808/21913950
21132822/21913965,Melamphaes simus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21132822/21913965
190239/21913970,Poromitra crassiceps,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190239/21913970
198571/21914161,Centrolophus niger,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CENTROLOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198571/21914161
190310/21914202,Chiasmodon niger,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHIASMODONTIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190310/21914202
21113904/21914740,Kali indica,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHIASMODONTIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21113904/21914740
18127641/21931000,Trachipterus arcticus,ANIMALIA,CHORDATA,ACTINOPTERYGII,LAMPRIFORMES,TRACHIPTERIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18127641/21931000
18257696/21942617,Grammicolepis brachiusculus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ZEIFORMES,GRAMMICOLEPIDIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18257696/21942617
190147/22476216,Searsia koefoedi,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,PLATYTROCTIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190147/22476216
21133195/22477122,Allocyttus verrucosus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ZEIFORMES,OREOSOMATIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21133195/22477122
21133207/42415803,Zenion hololepis,ANIMALIA,CHORDATA,ACTINOPTERYGII,ZEIFORMES,ZENIONIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21133207/42415803
18124015/42461403,Diretmus argenteus,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,DIRETMIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18124015/42461403
132764/42691522,Alphestes afer,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/132764/42691522
190176/42691659,Bonapartia pedaliota,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190176/42691659
190300/42691689,Cyclothone alba,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190300/42691689
198757/42691694,Cyclothone braueri,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198757/42691694
190133/42691704,Cyclothone microdon,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190133/42691704
21132825/42691709,Cyclothone obscura,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21132825/42691709
18252619/42691714,Cyclothone pallida,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18252619/42691714
18252629/42691719,Cyclothone pseudopallida,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18252629/42691719
18252702/42691724,Diplophos taenia,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18252702/42691724
18227119/42691734,Eurypharynx pelecanoides,ANIMALIA,CHORDATA,ACTINOPTERYGII,SACCOPHARYNGIFORMES,EURYPHARYNGIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18227119/42691734
21132828/42691744,Gonostoma atlanticum,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21132828/42691744
190471/42691749,Gonostoma denudatum,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190471/42691749
18252718/42691754,Gonostoma elongatum,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18252718/42691754
190223/42691774,Manducus maderensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/190223/42691774
18252849/42691779,Margrethia obtusirostra,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/18252849/42691779
18180983/42691819,Pachycara bulbiceps,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ZOARCIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18180983/42691819
132727/42691834,Paranthias furcifer,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/132727/42691834
18227123/42691869,Saccopharynx ampullaceus,ANIMALIA,CHORDATA,ACTINOPTERYGII,SACCOPHARYNGIFORMES,SACCOPHARYNGIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18227123/42691869
21132418/42691879,Scombrolabrax heterolepis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBROLABRACIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21132418/42691879
18252853/42691919,Sigmops bathyphilus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18252853/42691919
190296/42691929,Tetragonurus atlanticus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TETRAGONURIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190296/42691929
21132839/42691974,Triplophos hemingi,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21132839/42691974
190089/42801727,Diceratias pileatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,DICERATIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190089/42801727
42830204/42837235,Synagrops japonicus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ACROPOMATIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/42830204/42837235
42830251/42837247,Chaenophryne ramifera,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,ONEIRODIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/42830251/42837247
18127783/42837252,Chaunax suttkusi,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,CHAUNACIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18127783/42837252
42830260/42837257,Dolopichthys allector,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,ONEIRODIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/42830260/42837257
42830223/42837267,Himantolophus melanolophus,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,HIMANTOLOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/42830223/42837267
42830236/42837272,Himantolophus paucifilosus,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,HIMANTOLOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/42830236/42837272
42830239/42837287,Melanocetus murrayi,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,MELANOCETIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/42830239/42837287
42830277/42837292,Microlophichthys microlophus,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,ONEIRODIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/42830277/42837292
18128749/42837302,Oneirodes eschrichtii,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,ONEIRODIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18128749/42837302
42830286/42837307,Photocorynus spiniceps,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,LINOPHRYNIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/42830286/42837307
6494/43526147,Dermochelys coriacea,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,DERMOCHELYIDAE,Vulnerable,Atlantic Eastern Central,https://www.iucnredlist.org/species/6494/43526147
